TOPIC: (privacy AND student)
Timespan=All years. Indexes=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, BKCI-S, BKCI-SSH, ESCI, CCR-EXPANDED, IC.

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"'I like, stalk them on Facebook': Teachers' 'privacy' and the risks of social networking sites","de Zwart, Melissa; Henderson, Michael; Phillips, Michael; Lindsay, David","","","Michael, K","PROCEEDINGS OF THE 2010 IEEE INTERNATIONAL SYMPOSIUM ON TECHNOLOGY AND SOCIETY: SOCIAL IMPLICATIONS OF EMERGING TECHNOLOGIES","2010","2010","","","","","","319","326","","","International Symposium on Technology-and-Society - Social Implications of Emerging Technologies","JUN 07-09, 2010","1","0.08","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"Facebook and Psychology: Use and Misuse of Social Networks","Kincheloe, Matthew T.; Weed, David; Lack, Caleb W.","","","Anninos, P; Rossi, M; Pham, TD; Falugi, C; Bussing, A; Koukkou, M","RECENT ADVANCES IN CLINICAL MEDICINE","2010","2010","","","","","","80","+","","","International Conferences on Medical Pharmacology/Medical Histology and Embryology/Psychiatry and Psychotherapy/International Conference on Oncology","FEB 23-25, 2010","1","0.08","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"Accessibility versus privacy: Turkish students' evaluation criteria for the location of university counselling offices","Ito-Alpturer, Mari; Uslu, Ozden","","","Hacifazlioglu, O; Halat, MM","WCPCG 2010","2010","2010","5","","","","","502","506","","10.1016/j.sbspro.2010.07.132","World Conference on Psychology, Counselling and Guidance (WCPCG 2010)","APR 22-25, 2010","1","0.08","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Your Life in Their Pocket: Students' Behaviors Regarding Confidential Patient Information","Jethwa, Shilpa; Bryant, Pauline; Singh, Surinder; Jones, Melvyn; Berlin, Anita; Rosenthal, Joe","","","","FAMILY MEDICINE","MAY 2009","2009","41","5","","","","327","331","","","Annual Scientific Meeting of the Society-of-Academic-Primary-Care","JUL 04-06, 2007","1","0.08","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"Perceptions towards private medical practitioners' attachments for undergraduate medical students in Malawi","Matchaya, Medson; Muula, Adamson S.","","","","MALAWI MEDICAL JOURNAL","MAR 2009","2009","21","1","","","","6","11","","","","","1","0.08","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"Using Open Structure Database for Teaching Designing Health Information System","Patasiene, I.; Patasius, M.; Kregzdyte, R.","","","VanderSloten, J; Verdonck, P; Nyssen, M; Haueisen, J","4TH EUROPEAN CONFERENCE OF THE INTERNATIONAL FEDERATION FOR MEDICAL AND BIOLOGICAL ENGINEERING","2009","2009","22","1-3","","","","2764","2767","","","4th European Conference of the International Federation for Medical and Biological Engineering (ECIFMBE)","NOV 23-27, 2008","1","0.08","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"Attitudes toward Using Communication Technologies in Education: A Comparative Study of Email and SMS","Watjatrakul, Boonlert; Barikdar, Luke Ashim","","","Papasratorn, B; Chutimaskul, W; Porkaew, K; Vanijja, V","ADVANCES IN INFORMATION TECHNOLOGY, PROCEEDINGS","2009","2009","55","","","","","191","+","","","3rd International Conference on Advances in Information Technology","DEC 01-05, 2009","1","0.08","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"Biography and Autobiography: Teaching Strategies for Dance History in a Mediatized World","Miller, Ray","","","Randall, T","GLOBAL PERSPECTIVES ON DANCE PEDAGOGY: RESEARCH AND PRACTICE, SPECIAL CONFERENCE: CONGRESS ON RESEARCH IN DANCE, 2009 CONFERENCE PROCEEDINGS","2009","2009","","","","","","241","+","","","Congress on Research in Dance 2009","JUN 25-27, 2009","1","0.08","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"Evaluation of school architecture postoccupancy","Jacobsen, Thomas; Miesler, Linda; Riesel, Anja; Schoenheit, Anika","","","","PSYCHOLOGICAL REPORTS","JUN 2008","2008","102","3","","","","848","854","","10.2466/PR0.102.3.848-854","","","1","0.07","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"THE DIFFERENCE BETWEEN A WILDERNESS EXPEDITION AND A CENTRE-BASED TEAM BUILDING PROGRAM WITH REGARD TO PERSONAL EFFECTIVENESS","Greffrath, Gustav; Meyer, Charle du P.; Monyeki, Andries","","","","SOUTH AFRICAN JOURNAL FOR RESEARCH IN SPORT PHYSICAL EDUCATION AND RECREATION","2008","2008","30","2","","","","53","69","","","","","1","0.07","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"A study of UniSQL encryption system: Case study of developing SAMS","Kim, Yong Soon; Hong, Eui Kyeong","","","","9TH INTERNATIONAL CONFERENCE ON ADVANCED COMMUNICATION TECHNOLOGY: TOWARD NETWORK INNOVATION BEYOND EVOLUTION, VOLS 1-3","2007","2007","","","","","","577","+","","10.1109/ICACT.2007.358422","9th International Conference on Advanced Communication Technology (ICACT 2007)","FEB 12-14, 2007","1","0.07","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"Why Teach Computer Security to Medical Students?","Ferreira, Ana M.; Cruz-Correia, Ricardo; Costa-Pereira, Altamiro","","","Kuhn, KA; Warren, JR; Leong, TY","MEDINFO 2007: PROCEEDINGS OF THE 12TH WORLD CONGRESS ON HEALTH (MEDICAL) INFORMATICS, PTS 1 AND 2: BUILDING SUSTAINABLE HEALTH SYSTEMS","2007","2007","129","","","","","1469","1470","","","12th World Congress on Health (Medical) Informatics","AUG 20-24, 2007","1","0.07","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"Technology student attitudes regarding privacy scenarios","Freund, Jack","","","Elleithy, K; Sobh, T; Mahmood, A; Iskander, M; Karim, M","Advances in Computer, Information, and Systems Sciences and Engineering","2006","2006","","","","","","419","426","","10.1007/1-4020-5261-8_65","International Joint Conference on Computer, Information and Systems Sciences and Engineering (CISSE 2005)","DEC 10-20, 2005","1","0.06","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"Using open source tools in teaching component based software development","Qian, Kai; Liu, Jigang","","","Malpica, F; Tremante, A; Welsch, F","EISTA '06: 4TH INT CONF ON EDUCATION AND INFORMATION SYSTEMS: TECHNOLOGIES AND APPLICAT/SOIC'06: 2ND INT CONF ON SOCIAL AND ORGANIZATIONAL INFORMATICS AND CYBERNETICS, VOL I","2006","2006","","","","","","23","+","","","4th Int Conf on Education and Information Syst/2nd Int Conf on Social and Organizational Informatics and Cybernetics/4th Int Conf on Politics and Information Syst","JUL 20-23, 2006","1","0.06","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Introducing Location - Awareness into a Learning Environment Supported by Mobile Devices","Boticki, Ivica; Mornar, Vedran; Bozic, Natasa Hoic","","","Vlada, M; Albeanu, G; Popovici, D","PROCEEDINGS OF THE 1ST INTERNATIONAL CONFERENCE ON VIRTUAL LEARNING: VIRTUAL LEARNING - VIRTUAL REALITY: MODELS & METHODOLOGIES, TECHNOLOGIES, SOFTWARE SOLUTIONS","2006","2006","","","","","","267","+","","","1st International Conference on Virtual Learning","OCT 27-29, 2006","1","0.06","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"Collaborative note taking using PDAs","Singh, G; Denoue, L; Das, A","","","","JOURNAL OF INFORMATION SCIENCE AND ENGINEERING","SEP 2005","2005","21","5","","","","835","848","","","2nd IEEE International Workshop on Wireless and Mobile Technologies in Education (WMTE)","MAR 23-25, 2004","1","0.06","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"Types of academic settings and spatial appropriation","Rioux, L","","","","CANADIAN PSYCHOLOGY-PSYCHOLOGIE CANADIENNE","FEB 2004","2004","45","1","","","","103","110","","10.1037/h0086974","","","1","0.06","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"Collaboration in digital libraries: A conceptual framework","Iverson, L","","","Chen, H; Christel, M; Lim, EP","JCDL 2004: PROCEEDINGS OF THE FOURTH ACM/IEEE JOINT CONFERENCE ON DIGITAL LIBRARIES: GLOBAL REACH AND DIVERSE IMPACT","2004","2004","","","","","","380","380","","10.1145/996350.996446","4th Joint Conference on Digital Libraries","JUN 07-11, 2004","1","0.06","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"Information sharing system based on location in consideration of privacy for knowledge creation","Hirata, T; Kunifuji, S","","","Negoita, MG; Howlett, RJ; Jain, LC","KNOWLEDGE-BASED INTELLIGENT INFORMATION AND ENGINEERING SYSTEMS, PT 1, PROCEEDINGS","2004","2004","3213","","","","","322","329","","","8th International Conference on Knowledge-Based Intelligent Information and Engineering Systems","SEP, 2004","1","0.06","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Developing and delivering hands-on information assurance exercises: Experiences with the cyber defense lab at UMBC","Sherman, AT; Roberts, BO; Byrd, WE; Baker, MR; Simmons, J","","","","PROCEEDINGS FROM THE FIFTH IEEE SYSTEMS, MAN AND CYBERNETICS INFORMATION ASSURANCE WORKSHOP","2004","2004","","","","","","242","249","","10.1109/IAW.2004.1437823","5th Annual IEEE Information Assurance Workshop","JUN 10-11, 2004","1","0.06","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"Citizen-soldier-parent: An analysis of Virginia Military Institute's parenting policy","Rosenbaum, AH","","","","NEW YORK UNIVERSITY LAW REVIEW","JUN 2003","2003","78","3","","","","1262","1291","","","","","1","0.05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"University systems security logging: who is doing it and how far can they go?","Rezmierski, VE; Seese, MR; Clair, NS","","","","COMPUTERS & SECURITY","2002","2002","21","6","","","","557","564","","10.1016/S0167-4048(02)01015-5","","","1","0.05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Confidentiality in Medical Oaths (when the white crow becomes gray...)","Gelpi, RJ; Perez, ML; Rancich, AM; Mainetti, JA","","","","MEDICINA-BUENOS AIRES","2000","2000","60","4","","","","506","514","","","","","1","0.05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Development of bioethics in Slovakia in the period of transition","Glasa, J; Klepanec, JR; Rakus, A; Mikolasik, M; Dacok, J; Mojzesova, M; Porubsky, J; Soltes, L","","","Glasa, J; Klepanec, JR","HEALTH CARE UNDER STRESS: MORAL INTEGRITY IN TIME OF SCARCITY","1998","1998","","","","","","131","139","","","Meeting on Health Care Under Stress - Maintaining Integrity in Time of Scarcity","AUG 29-31, 1996","1","0.04","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"Flagging nonstandard test scores in admissions to institutions of higher education","Mayer, KS","","","","STANFORD LAW REVIEW","JAN 1998","1998","50","2","","","","469","522","","10.2307/1229294","","","1","0.04","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"An evenhanded approach to diminishing student privacy rights under the fourth amendment: Vernonia school district v Acton","Stanislawczyk, MA","","","","CATHOLIC UNIVERSITY LAW REVIEW","SPR 1996","1996","45","3","","","","1041","1099","","","","","1","0.04","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"BALANCING STUDENT PRIVACY WITH THE PUBLICS RIGHT-TO-KNOW - GEORGIA-SUPREME-COURTS RED-AND-BLACK RULING CREATES GRAY AREA","MONROOE, RT","","","","JOURNAL OF LAW & EDUCATION","SPR 1994","1994","23","2","","","","281","289","","","","","1","0.04","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PERSONAL PRIVACY AND ACCESS TO INFORMATION ON A COLLEGE CAMPUS - A PRELIMINARY-REPORT","TOLCHIN, G","","","","PSYCHOLOGY","1992","1992","29","1","","","","12","16","","","","","1","0.03","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"CALLER ID - PRIVACY PROTECTOR OR PRIVACY INVADER","OATES, SP","","","","UNIVERSITY OF ILLINOIS LAW REVIEW","1992","1992","","1","","","","219","248","","","","","1","0.03","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ETHICS IN TEACHING","GUENTER, W","","","","POULTRY SCIENCE","FEB 1991","1991","70","2","","","","266","270","","10.3382/ps.0700266","","","1","0.03","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"THE UNIVERSITYS LIABILITY FOR LIBEL AND PRIVACY INVASION BY STUDENT PRESS","WALDEN, R","","","","JOURNALISM QUARTERLY","FAL 1988","1988","65","3","","","","702","708","","10.1177/107769908806500321","","","1","0.03","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Seeking Justice on the Web: How News Media and Social Norms Drive the Practice of Cyber Vigilantism","Chia, Stella C.","","","","SOCIAL SCIENCE COMPUTER REVIEW","DEC 2020","2020","38","6","","","","655","672","","10.1177/0894439319842190","","","2","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"Postsecondary Student Perceptions and Preferences for the Treatment of Depression and Anxiety: Comparison of Internet-Delivered Cognitive Behaviour Therapy to Face-to-Face Cognitive Behaviour Therapy and Medication","Peynenburg, Vanessa A.; Mehta, Swati; Hadjistavropoulos, Heather D.","","","","CANADIAN JOURNAL OF BEHAVIOURAL SCIENCE-REVUE CANADIENNE DES SCIENCES DU COMPORTEMENT","JUL 2020","2020","52","3","","","","220","230","","10.1037/cbs0000165","","","2","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
