TOPIC: (privacy AND student)
Timespan=All years. Indexes=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, BKCI-S, BKCI-SSH, ESCI, CCR-EXPANDED, IC.

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"Balancing' privacy and open science in the context of COVID-19: a response to Ifenthaler & Schumacher (2016)","Rosenberg, Joshua M.; Staudt Willet, K. Bret","","","","ETR&D-EDUCATIONAL TECHNOLOGY RESEARCH AND DEVELOPMENT","","2020","","","","","","","","","10.1007/s11423-020-09860-8","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Where am I? Predicting user location semantics from engagement with smartphone notifications","Komninos, Andreas; Simou, Ioulia; Frengkou, Antonis-Elton; Gkorgkolis, N.; Garofalakis, John","","","","JOURNAL OF AMBIENT INTELLIGENCE AND HUMANIZED COMPUTING","","2020","","","","","","","","","10.1007/s12652-020-02680-x","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Blocking and Self-Silencing: Undergraduate Students' Cyberbullying Victimization and Coping Strategies","Byrne, Virginia L.","","","","TECHTRENDS","MAR 2021","2021","65","2","","","","164","173","","10.1007/s11528-020-00560-x","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Social Media Surveillance in Schools: Rethinking Public Health Interventions in the Digital Age","Burke, Colin; Bloss, Cinnamon","","","","JOURNAL OF MEDICAL INTERNET RESEARCH","NOV 12 2020","2020","22","11","","","","","","e22612","10.2196/22612","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Impact of academic libraries on grade point average (GPA): a review","Sterner, Elizabeth A.","","","","PERFORMANCE MEASUREMENT AND METRICS","DEC 23 2020","2020","22","1","","","","71","85","","10.1108/PMM-01-2020-0004","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Exploring the ethical topic of learning analytics","Weng, Wenting","","","","ETR&D-EDUCATIONAL TECHNOLOGY RESEARCH AND DEVELOPMENT","","2020","","","","","","","","","10.1007/s11423-020-09873-3","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Telepresence Robot Use for Children with Chronic Illness in Australian Schools: A Scoping Review and Thematic Analysis","Page, Angela; Charteris, Jennifer; Berman, Jeanette","","","","INTERNATIONAL JOURNAL OF SOCIAL ROBOTICS","","2020","","","","","","","","","10.1007/s12369-020-00714-0","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Google glass adoption in the educational environment: A case study in the Gulf area","Al-Maroof, Rana Saeed; Alfaisal, Aseel M.; Salloum, Said A.","","","","EDUCATION AND INFORMATION TECHNOLOGIES","","2020","","","","","","","","","10.1007/s10639-020-10367-1","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"An Empirical Investigation of Intent to Adopt Mobile Payment Systems Using a Trust-based Extended Valence Framework","Chin, Amita Goyal; Harris, Mark A.; Brookshire, Robert","","","","INFORMATION SYSTEMS FRONTIERS","","2020","","","","","","","","","10.1007/s10796-020-10080-x","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Modeling Dyslexic Students' Motivation for Enhanced Learning in E-learning Systems","Wang, Ruijie; Chen, Liming; Solheim, Ivar","","","","ACM TRANSACTIONS ON INTERACTIVE INTELLIGENT SYSTEMS","NOV 2020","2020","10","3","","","SI","","","21","10.1145/3341197","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Family satisfaction with care in the intensive care unit: A regional Australian perspective","McLennan, Mark; Aggar, Christina","","","","AUSTRALIAN CRITICAL CARE","NOV 2020","2020","33","6","","","","518","525","","10.1016/j.aucc.2020.01.003","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"(Dis)connected: The Role of Social Networking Sites in the High School Setting","Dennen, Vanessa P.; Rutledge, Stacey A.; Bagdy, Lauren M.","","","","AMERICAN JOURNAL OF EDUCATION","NOV 1 2020","2020","127","1","","","","107","136","","10.1086/711016","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Smartphone Apps for College Mental Health: A Concern for Privacy and Quality of Current Offerings","Melcher, Jennifer; Torous, John","","","","PSYCHIATRIC SERVICES","NOV 2020","2020","71","11","","","","1114","1119","","10.1176/appi.ps.202000098","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Voice of Trainee Teachers Regarding Their Advances in Communicative and Digital Competences with "Affective E-Learning+"","Perez Ferra, Miguel; Martos Ortega, Jose Manuel; Henriquez Alvear, Luis","","","","EDUCATIO SIGLO XXI","NOV-FEB 2020","2020","38","3","","","","15","35","","10.6018/educatio.423161","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U.S. HIGH SCHOOL STUDENTS' SOCIAL MEDIA USE AND THEIR POLITICAL SOCIALIZATION","Anderson, Derek","","","","COMMUNICATION TODAY","NOV 2020","2020","11","2","","","","166","174","","","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Reactions of Nursing Students When Faced With Violations of the American Nurses Association Code of Ethics","Wentworth, Katelyn M.; Dorfman, Lisette; Taddeo, Justine","","","","NURSING EDUCATION PERSPECTIVES","NOV-DEC 2020","2020","41","6","","","","364","366","","10.1097/01.NEP.0000000000000580","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Effectiveness of a Peer-Led Web-Based Intervention to Improve General Self-Efficacy in Using Dating Apps Among Young Adults: Randomized Clustered Trial","Wong, William C. W.; Sun, Wai Han; Chia, Shu Ming Cheryl; Tucker, Joseph D.; Mak, William P. H.; Song, Lin; Choi, Kitty Wai Ying; Lau, Stephanie Tsz Hei; Wan, Eric Yuk Fai","","","","JOURNAL OF MEDICAL INTERNET RESEARCH","OCT 30 2020","2020","22","10","","","","","","e16378","10.2196/16378","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Supporting higher education with social networks: trust and privacy vs perceived effectiveness","Wang, Wenyang; Lam, Ernest Tak Hei; Lung, Mavis Man-wai; Chiu, Dickson K. W.","","","","ONLINE INFORMATION REVIEW","JAN 26 2021","2021","45","1","","","","207","219","","10.1108/OIR-02-2020-0042","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Privacy practices in academic libraries in Ghana: Insight into three top universities","Avuglah, Bright K.; Owusu-Ansah, Christopher M.; Tachie-Donkor, Gloria; Yeboah, Eugene B.","","","","IFLA JOURNAL-INTERNATIONAL FEDERATION OF LIBRARY ASSOCIATIONS","","2020","","","","","","","","0340035220966605","10.1177/0340035220966605","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Neglecting Long-Term Risks: Self-Disclosure on Social Media and Its Relation to Individual Decision-Making Tendencies and Problematic Social-Networks-Use","Ostendorf, Sina; Mueller, Silke M.; Brand, Matthias","","","","FRONTIERS IN PSYCHOLOGY","OCT 27 2020","2020","11","","","","","","","543388","10.3389/fpsyg.2020.543388","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Safe online ethical code for and by the "net generation": themes emerging from school students' wisdom of the crowd","Lavie Dinur, Amit; Aharoni, Matan; Karniel, Yuval","","","","JOURNAL OF INFORMATION COMMUNICATION & ETHICS IN SOCIETY","MAR 5 2021","2021","19","1","","","","129","145","","10.1108/JICES-02-2020-0021","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"What drives students' Internet ethical behaviour: an integrated model of the theory of planned behaviour, personality, and Internet ethics education","Wang, Yu-Yin; Wang, Yi-Shun; Wang, Yu-Min","","","","BEHAVIOUR & INFORMATION TECHNOLOGY","","2020","","","","","","","","","10.1080/0144929X.2020.1829053","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"College student engagement with mental health apps: analysis of barriers to sustained use","Melcher, Jennifer; Camacho, Erica; Lagan, Sarah; Torous, John","","","","JOURNAL OF AMERICAN COLLEGE HEALTH","","2020","","","","","","","","","10.1080/07448481.2020.1825225","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Open Student Modeling Research and its Connections to Educational Assessment","Zapata-Rivera, Diego","","","","INTERNATIONAL JOURNAL OF ARTIFICIAL INTELLIGENCE IN EDUCATION","","2020","","","","","","","","","10.1007/s40593-020-00206-2","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Improving the care management of trans patients: Focus groups of nursing students' perceptions","Montes-Galdeano, Francisco; Roman, Pablo; Ropero-Padilla, Carmen; Romero-Lopez, Agustin; Ruiz-Gonzalez, Cristofer; Rodriguez-Arrastia, Miguel","","","","JOURNAL OF NURSING MANAGEMENT","JAN 2021","2021","29","1","","","","75","84","","10.1111/jonm.13160","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Feedback of Students on Effectiveness of WhatsApp as an E-Learning Tool during Lockdown in India due to Covid-19 Pandemic","Chakraborty, Subhadeep; Nandy, Samaresh; Bhowmick, Debyani Roy","","","","PACIFIC BUSINESS REVIEW INTERNATIONAL","OCT 2020","2020","13","4","","","","46","51","","","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Prevalence of Worry-Induced Sleep Disturbance and Associated Factors among a National Sample of In-School Adolescents in Lebanon","Pengpid, Supa; Peltzer, Karl","","","","BEHAVIORAL SCIENCES","OCT 2020","2020","10","10","","","","","","148","10.3390/bs10100148","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"UNIVERSITY STUDENTS AND THEIR RELATIONSHIP WITH SOCIAL MEDIA: AN ANALYSIS OF THEIR HABITS, BEHAVIORS AND REASONS FOR USE","Marin Duenas, Pedro Pablo; Serrano Dominguez, Cesar; Galiano Coronil, Araceli","","","","REVISTA INCLUSIONES","OCT-DEC 2020","2020","7","","","","SI","125","143","","","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"COLLEGE STUDENTS WITH EATING DISORDERS: LEGAL STATUS, PRIVACY CONCERNS, AND ETHICAL DILEMMAS","Downey, Amanda","","","","JOURNAL OF THE AMERICAN ACADEMY OF CHILD AND ADOLESCENT PSYCHIATRY","OCT 2020","2020","59","10","","S","","S73","S73","","10.1016/j.jaac.2020.07.301","67th Virtual Annual Meeting of the American-Academy-of-Child-and-Adolescent-Psychiatry (AACAP)","OCT 12-24, 2020","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dignity: The Cornerstone of Nursing Care Among Hospitalized Mothers of Infants in Neonatal Intensive Care Unit","Mohammadi, Fateme; Bijani, Mostafa; Cheraghi, Fatemeh; Kyle, Hazel","","","","JOURNAL OF PERINATAL & NEONATAL NURSING","OCT-DEC 2020","2020","34","4","","","","E44","E50","","10.1097/JPN.0000000000000522","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The commercial transformation of America's schools","Molnar, Alex; Boninger, Faith","","","","PHI DELTA KAPPAN","OCT 2020","2020","102","2","","","","8","13","","10.1177/0031721720963223","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The Impact of using Mobile Phones on Privacy of Students in the Kingdom of Saudi Arabia","Alenizi, Alanood; Khan, Esam","","","","INTERNATIONAL JOURNAL OF COMPUTER SCIENCE AND NETWORK SECURITY","SEP 30 2020","2020","20","9","","","","143","157","","10.22937/IJCSNS.2020.20.09.18","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Prevalence and associated factors of psychological distress among a national sample of in-school adolescents in Morocco","Pengpid, Supa; Peltzer, Karl","","","","BMC PSYCHIATRY","SEP 29 2020","2020","20","1","","","","","","475","10.1186/s12888-020-02888-3","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Exploring the impact of digital professionalism awareness training on dental undergraduate students","Gormley, Mark; Collins, Laura; Schofield, Susie; Neville, Patricia","","","","EUROPEAN JOURNAL OF DENTAL EDUCATION","","2020","","","","","","","","","10.1111/eje.12601","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
